name,followers,popularity,spotify_url
Hồng Nhung,93171,31,https://open.spotify.com/artist/5MibVKlWvof8lLAkOaaDmi
Song Luân,63766,53,https://open.spotify.com/artist/0iqum9KAHh3LkgDhuqvTxM
phineas iu be,1386,31,https://open.spotify.com/artist/2VPguLWVt4d4vRJQUDayQP
BONN!EX,387,27,https://open.spotify.com/artist/6kd0nlI8beYhd5PMv0u4KT
Longg,755,20,https://open.spotify.com/artist/25PilakcHJVYBi2onpxxtI
TUYEN VO,935,35,https://open.spotify.com/artist/0HhRjPFqN1sqrUpJA7NuDe
Phương Ý,7257,28,https://open.spotify.com/artist/3oYU9mlmOGW7NYGwRsgFaG
Chiến Thắng,442,8,https://open.spotify.com/artist/4yh8C36KzOueX0PvzdolvY
Thanh Tuấn,1428,9,https://open.spotify.com/artist/0bPHyY6xu4k6caxRDyZQ12
ปอยฝ้าย มาลัยพร,2859,22,https://open.spotify.com/artist/7qdAd0tHKkdrOy0fru0oUR
LOG,195,22,https://open.spotify.com/artist/7yduZQyVZP7jU9HLh3IWef
Astac,438,29,https://open.spotify.com/artist/4AYewZjulGULPhzeOWMtlJ
Sandra Ngo,11,0,https://open.spotify.com/artist/6rajFLvsbeoBdqTeLnyKxl
Hari Won,226363,24,https://open.spotify.com/artist/74qKyXT7meuJ49jbtCXk7s
Minh Tuyết,89035,43,https://open.spotify.com/artist/2wjsoWglhKBQVfjUGdth1y
GoAllDay,3900,31,https://open.spotify.com/artist/2bGV8Wgh1Kb4LPk1jyEnbg
Minh Cảnh,843,4,https://open.spotify.com/artist/7g5DIRDRlIXDaNpJ8avv34
Tim,1135,14,https://open.spotify.com/artist/7siryh1AVYW0Iv4T8kpDrl
Linh Cáo,20905,45,https://open.spotify.com/artist/0vTUa2hbNHke3omoGxuKFm
CoolKid,101522,56,https://open.spotify.com/artist/1Qia4CTwh6x0CZbD0079zi
Duy Khoa,356,12,https://open.spotify.com/artist/2mDKQhFjgeCxDOMujt0rdk
Mr.A,13498,39,https://open.spotify.com/artist/3VkWfwJgAO5qikm4hFccO6
Ưng Đại Vệ,8101,17,https://open.spotify.com/artist/3Fo2DRKuOAEf6UAfn9T4Ih
DTAP,6867,41,https://open.spotify.com/artist/5L9ssI4l4DKU1za4ZwvKvG
Thanh Ngoc,3492,20,https://open.spotify.com/artist/5ug2q1BzWBfTJzV93QK0R9
16 Typh,277596,42,https://open.spotify.com/artist/5U1dINFKjJlYNOSdMrHlRh
Janny,73,1,https://open.spotify.com/artist/3EsxaM9Tmg17sZAA8ynpvK
Du Uyen,90,35,https://open.spotify.com/artist/06r6KHUxerC4dFpnPRwdFi
Thuan Nguyen,69,34,https://open.spotify.com/artist/0Tz9NpLMEwsdPcBurGdQh4
RPT Orijinn,60157,47,https://open.spotify.com/artist/25JRC8aMGIGBIJ5KiINv3l
Tuấn Cry,2208,38,https://open.spotify.com/artist/1XeMw22FKMPIjQIkyV3yDN
Ricky Star,69022,40,https://open.spotify.com/artist/4jQZaxfgwiUJFQagCyZNV4
Tấn Minh,16995,16,https://open.spotify.com/artist/60IHdvyJCgusN5QLGNo8Se
NS Văn Vĩ,0,0,https://open.spotify.com/artist/1Gnp7O8s7Bzcky5b8rHTH7
NSUT Thanh Tuấn,1,0,https://open.spotify.com/artist/2bvUgOzJb5BpLPKULhHki6
Trần Gia Bảo,173,19,https://open.spotify.com/artist/2Fy4Ymp53qzcKt9Q39F3eH
Thái Châu,15547,22,https://open.spotify.com/artist/5AnqQwU6JkgU0dFmFKI6dM
datfitzx,1064,34,https://open.spotify.com/artist/2rkSOVm1YGlmjYTgmmfZd7
Superbrothers,7672,26,https://open.spotify.com/artist/2Iclm7DbDF08gVIAs5Rbsk
Ba Tu,3,0,https://open.spotify.com/artist/57JlYFbSpYEX97q3Q3qdO1
Kasim Hoàng Vũ,647,12,https://open.spotify.com/artist/2tu2ph2VZve0SfgsNnA0Jr
Viet Hoan,2291,18,https://open.spotify.com/artist/4VSeuUbWJonXU8HiCoTIOT
Văn Sa,3,0,https://open.spotify.com/artist/2j68z8FEdyCOCsFzZplxcA
Ân ngờ,13501,39,https://open.spotify.com/artist/3Myoe574gxIKLU5bKqjkFk
Lê Bảo Bình,326553,47,https://open.spotify.com/artist/3frEbqapobDOWI7JexlrTW
Minh Vương M4U,168616,37,https://open.spotify.com/artist/78TTKBLrw5XIRty0KnyftQ
Vy Vy,2949,29,https://open.spotify.com/artist/6H2gXTxEeGqSwsgWCIZs4j
Vũ Phụng Tiên,52103,50,https://open.spotify.com/artist/70ULEgr5A3zBL12foM4bnj
OgeNus,48824,47,https://open.spotify.com/artist/5mPbBOU2KMFfStepNZ027p
Vicky Nhung,66237,42,https://open.spotify.com/artist/0OECMkZp1koXqQLQrMizHb
Ronboogz,282942,59,https://open.spotify.com/artist/0dBcEvEklr1jx4uZuhFX5e
Dick,113138,52,https://open.spotify.com/artist/1tikl40deDgJWS57GTKiVh
Keyo,5055,27,https://open.spotify.com/artist/3v51tz8QfvAyKbA6rE6kTm
Dan Nguyen,98243,38,https://open.spotify.com/artist/3AYPFIPDQ5aUUZzQ9OsqEn
Quang Lập,22709,31,https://open.spotify.com/artist/6PORUlK3pnUDFJi2tyYVsZ
Straw,61,2,https://open.spotify.com/artist/634b3YZzWbFfcnZFB6Pbnj
Dkayz,275,31,https://open.spotify.com/artist/3QBPcz2xseythnRtmXRN5G
Trần Huy Long,95,0,https://open.spotify.com/artist/1Itiv4DbSZpJFknjXN77hh
hs.lilyafuu,70,24,https://open.spotify.com/artist/0KIn56a3oSeO3ZRQ4LDGIj
The Men,32617,39,https://open.spotify.com/artist/53LVvmM09CnWWAYz79HpCR
Kay Trần,101359,46,https://open.spotify.com/artist/3EPkqJFzEGSJWtGsu1Xwqt
Chu Bin,82270,31,https://open.spotify.com/artist/2O80TFPHgMkNQ3Unwa401Y
JP Long,4238,0,https://open.spotify.com/artist/77szF2ohw5Wsr8WS7he6E3
Andrewng,2091,30,https://open.spotify.com/artist/3Sh96HQcUm3MY9DQiWYdZN
TaynguyenSound,156827,43,https://open.spotify.com/artist/5ayWRfrcpObgDDlzheJ2Gr
minhmin,569,17,https://open.spotify.com/artist/1Nym4K1ewbdN8mcp5lClSD
Thanh Son,97,1,https://open.spotify.com/artist/1WO0HWQ235vFKk4NVXdQYq
QNT,165987,44,https://open.spotify.com/artist/4LuFOXq87Tg0JSl5U7yxFZ
Trong Nghia,1,0,https://open.spotify.com/artist/253c1nniIZUe5dBZT7NS8i
Nguyễn Đình Vũ,104528,40,https://open.spotify.com/artist/1gjeO7nm4QagscrFBbHiSZ
Tuý Phượng,0,0,https://open.spotify.com/artist/5XOGmFw50zMGyVbyk7MIpt
Trần Tâm,939,10,https://open.spotify.com/artist/427gPvM25cU3pNWWKg72Nk
BigDaddy,273535,52,https://open.spotify.com/artist/3Tehj7YghQc7zH0I1faGc6
16 BrT,4629,35,https://open.spotify.com/artist/4jIoCS5bJr2TQ2SIbSPnwR
Jsdrmns,388,7,https://open.spotify.com/artist/5ga5P2bTvSDu4rDRnXI33l
Jaytee,192,8,https://open.spotify.com/artist/0z2sZ5X5IYto3064T3zAje
Lê Vũ,7204,23,https://open.spotify.com/artist/5t18GHcI1L5EeeMCQLKchZ
Phương Ly,593833,53,https://open.spotify.com/artist/5Kh0ta0UY4uJ4g2CIdq9V9
lvttiny,119,8,https://open.spotify.com/artist/45yWOb8Z1OKbJP0DgDyJnv
Hữu quốc,4,0,https://open.spotify.com/artist/0xTaN0xCT7mObQInaOuqtB
Long Cao,26185,37,https://open.spotify.com/artist/7uOyzPXtHba1TMMQA6HJhk
REX,1162,40,https://open.spotify.com/artist/2cVTYSIzatkm0RXjOGsHb4
Lập Nguyên,12084,32,https://open.spotify.com/artist/3ymuVFLSS5P2PCK5aOmhEB
UNI5,16501,21,https://open.spotify.com/artist/70qFKCLRLE0xLgnznMtRDp
Hồ Quang Lộc,518,7,https://open.spotify.com/artist/0M3dCpvq8HxRB89T5n3lxj
MiiNa,47306,34,https://open.spotify.com/artist/76nos2JmvLyYGZ28ribrf7
Lâm Bảo Ngọc,35953,53,https://open.spotify.com/artist/3E0b68wCGYihuHBtlasfm9
Linh Thộn,16018,42,https://open.spotify.com/artist/50bDh0lNWnngFN237F1rJq
Khắc Hưng,2541,31,https://open.spotify.com/artist/2mx5AAdmlMxMcrcd7AQh1j
Hương Giang,54475,32,https://open.spotify.com/artist/1L2VD3TPgcbUod5IID06xJ
Nguyễn Duy Phương,162,5,https://open.spotify.com/artist/4Tc3SZyTsCtOIcPj4OsWAJ
Nmọc,19429,37,https://open.spotify.com/artist/0PNaXU7X4EjxSddZur4XJO
DAGIAM,488,20,https://open.spotify.com/artist/0ACCThk8sjoRlvmeBJ90Hg
Nguyên Thảo,11303,35,https://open.spotify.com/artist/177KBVFwdDaS2qQNHstlrY
NHP,204,22,https://open.spotify.com/artist/2IYHt2bjSJbDqAWhlxcYs0
Isaac 365 DaBand,1216,4,https://open.spotify.com/artist/3peZkVBqJ5ZFVUItxXdnEn
Huinh Thi Hanh,1,0,https://open.spotify.com/artist/5CSqIrjv7H5u5OheHsDUXq
Lửa,7223,34,https://open.spotify.com/artist/4HOm37irsRwVEddNx6d0lq
Viruss,10536,42,https://open.spotify.com/artist/6sfh0P8S3lNQ8saqj0bc7q
Kim Han,6,3,https://open.spotify.com/artist/7LraWsL5wtXiQNCdeoW7Ae
Anh Quân Idol,37410,44,https://open.spotify.com/artist/0jF7Zlz8P5p74zcH7YwcMU
RHYDER,507593,63,https://open.spotify.com/artist/1W2pigH6UYwuTuFbwoSfVZ
Minh Điển,0,0,https://open.spotify.com/artist/2WgEFDzbxjzUf33Rc1wkV7
Giang Châu,92,4,https://open.spotify.com/artist/5Qa6QVVT5KhIhGBzwJigWM
Anh Minh,5505,18,https://open.spotify.com/artist/1tKNXazfgvm9iM6ZsFVyIP
Hải Đăng Doo,68228,48,https://open.spotify.com/artist/0F1rSmrNT6sp3LYohgYKsT
Quang Lê,161378,37,https://open.spotify.com/artist/2PQLOJKDN5j1q0q3xltIk8
Tiên Tiên,393054,45,https://open.spotify.com/artist/5OvCh1Nin8AGw7OkxYinBe
Lương Tùng Quang,9721,29,https://open.spotify.com/artist/41eUMVb8BInRlwH1Cx6v3N
Lệ Trinh,1,0,https://open.spotify.com/artist/3YRAj8FO0ZARYe1Lx1ApA9
Mian Huỳnh,4,0,https://open.spotify.com/artist/4ubqG3T2jKOh3RQNjymv31
Minh Vương,1903,14,https://open.spotify.com/artist/73PliWo0iWnBrW01yKiMUn
Trang Nhung,782,13,https://open.spotify.com/artist/7zWCKZyToqj8KPbPLlmn37
DatKaa,87002,41,https://open.spotify.com/artist/6mMxOJfr3bN1QPUiForaWf
Haisam,94758,35,https://open.spotify.com/artist/5h0cBKxBX54CqPaQU6tJhk
Duck Batman,114,0,https://open.spotify.com/artist/6wDTgKvmX9ASwPx2NvgmOp
Lương Bích Hữu,28133,35,https://open.spotify.com/artist/7JpgJSzLFVxFcMIRUhq7vV
VT,1810,29,https://open.spotify.com/artist/6M34etD2XVGW7SR7CPzj0B
Fous,841,30,https://open.spotify.com/artist/2l6JnuA4jf2M5OTxmrEdAH
Đỗ Yến,0,7,https://open.spotify.com/artist/5TFhsSWl76DsJ2URcBNVz9
CHIN,1060,43,https://open.spotify.com/artist/0m4u79BOgeL6y2mnZA9IBf
Quang Vinh,245,6,https://open.spotify.com/artist/2MwWpySfQIYOk7oUOJrprH
Ngô Thụy Miên,3855,5,https://open.spotify.com/artist/1wvuhSd3PsG4giFSSBjbv7
Trúc Nhân,977553,47,https://open.spotify.com/artist/1dmaHHd1Xbd85cT1egYb4w
Zack Tabudlo,4682467,67,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac
Phạm Lịch,7734,33,https://open.spotify.com/artist/0uV9wXh91Nuk5YHYqlkVup
Tóc Tiên,280014,50,https://open.spotify.com/artist/4YkqEuVf1Jf2x2XDqJ2CvC
LostOwl,527,17,https://open.spotify.com/artist/2nO3NsrkKhV3cBI7X1wYbb
Tô Kiều Lan,3,0,https://open.spotify.com/artist/1y7NffgqkZpmfdKNLRedcJ
Phong Max,52332,38,https://open.spotify.com/artist/4NWh1VEbymD3S6774EbK2Z
14 Casper,84447,52,https://open.spotify.com/artist/0zo8kCJVktn7oPnzpkbC2p
Bao Thy,471,23,https://open.spotify.com/artist/5Oy6pJQLpdKlYvpa3NWCPv
Trường Vũ,81994,36,https://open.spotify.com/artist/78P4eADp0NwlcU4tsRCBdo
Low G,1642,33,https://open.spotify.com/artist/1TiT5WFl2k9sMSw8YL6YYO
Tuyết Hương,3,0,https://open.spotify.com/artist/00tWt511ihU7vwJt82PYFm
Hannie,3426,15,https://open.spotify.com/artist/7tRkypqswDC2uWg9g9H0Vs
Freaky,48604,40,https://open.spotify.com/artist/3JlzPlR5FYYa402qPCCaAm
Tien,478,35,https://open.spotify.com/artist/3MvzeyFj6sJND8RBDiZVDs
Trungg I.U,2467,43,https://open.spotify.com/artist/6Ue0BbbTOdBjcO4QZB5sio
Hải Phượng,79,3,https://open.spotify.com/artist/2l7vxhFTg9AHX8GqyQyZUX
Quân A.P,735508,55,https://open.spotify.com/artist/2NRcG7E1j2sSi8vnUzCcpi
ĐỖ PHÚ QUÍ ,12885,41,https://open.spotify.com/artist/1bkEtYsRYvm3mKCzL2X21A
Lưu Ánh Loan,18880,27,https://open.spotify.com/artist/4doYTYrpvNr6P7JjgTqN0V
GREY D,419837,60,https://open.spotify.com/artist/6d0dLenjy5CnR5ZMn2agiV
Hà Anh,1144,36,https://open.spotify.com/artist/3JRVedtRD0Xyk5PtvH8ueE
Voi Bản Đôn,5072,33,https://open.spotify.com/artist/485ZBvx89ZzKuDS5Cjlyc3
Quang Sơn,584,7,https://open.spotify.com/artist/5ZfqK7wNWDYH8Aj8QCGGgc
Ánh Loan,3,0,https://open.spotify.com/artist/7EFpUBtCdsOiTSApqbcIgW
KAT,203,4,https://open.spotify.com/artist/7cxmSucyUdzq45kXljKWTF
Hương Thủy,10256,29,https://open.spotify.com/artist/7uSNudh9nTnHLyfs6uQqFv
Phí Phương Anh,47175,38,https://open.spotify.com/artist/1OnnVNvbz0OsApDXHUX2bM
Huyền Tâm Môn,26052,33,https://open.spotify.com/artist/5udW05zLTeswVyS7fTHdlc
Tiến Đạt,128,1,https://open.spotify.com/artist/0U4tto6F1yezgS2ORfsEU7
Thiều Bảo Trâm,136341,43,https://open.spotify.com/artist/6RUfMGubOnHT1p3nfeXpBl
Sean,41845,41,https://open.spotify.com/artist/1xNqmjTeWon7iX8kbPKpZz
Hoàng Mai,352,17,https://open.spotify.com/artist/42NyKc5Q2Qhcod9HLa880T
Minh Cảnh,251,0,https://open.spotify.com/artist/4WejWrb404dtywmllAcRpW
Tuấn Vũ,66291,34,https://open.spotify.com/artist/5KPAddqEN2xZHp4jHxtpvP
Đen,4277030,61,https://open.spotify.com/artist/1LEtM3AleYg1xabW6CRkpi
Tay Ninh Ensemble,0,0,https://open.spotify.com/artist/0XzJa5pIj5i7KQt5Sfw0Iy
Hustlang HBo,761,33,https://open.spotify.com/artist/2itstf0djeNx1XIZ69k0go
Phuc Du,111318,45,https://open.spotify.com/artist/0qkGQFUrj8ERPAZcdpa79j
1nG,32833,44,https://open.spotify.com/artist/12scI4mEdyEDBi7cdkxkVZ
Machiot,10084,44,https://open.spotify.com/artist/53JNigMoziak3PfjdVcNLh
Friends,2543,35,https://open.spotify.com/artist/6tEKn0lRsLGKdzRfJIHKFL
Phin,990,19,https://open.spotify.com/artist/2EMO4OuJ3gUhNh6FBvthJi
Chiêu Bình,2,0,https://open.spotify.com/artist/3jROeOzuGFirEkiNxcmYm4
Tuan Quynh,486,14,https://open.spotify.com/artist/2jWegXHHrtnIybdI3gdS7P
Triple D,1018,35,https://open.spotify.com/artist/7kIg00UV1mRLC4BgfGlCwH
Tra My,4934,35,https://open.spotify.com/artist/1LEzXd7eLB1KiBhoDODFsX
Aki,3371,19,https://open.spotify.com/artist/7MkneAWCJX7dUEpx04bfQ9
Chie,129,31,https://open.spotify.com/artist/5wKIVQA0KAsqPlLlRQeNsd
marzuz,25134,55,https://open.spotify.com/artist/3y6Lfjkrdn5TgkbgDxbpvM
Thanh Huyền,169,4,https://open.spotify.com/artist/7b6TJKq99d7Wn9pMYKb3SL
Kiều Lan,0,0,https://open.spotify.com/artist/5Oi8LvH07B4yCZyoFypuHR
Nguyễn Hồng Thuận,1820,25,https://open.spotify.com/artist/7xBuIrKTMHxIB1zpfLyo8B
RAP VIỆT,1886600,62,https://open.spotify.com/artist/1cPpd989kghzlZqfpP4KwL
Linh Miu,291,7,https://open.spotify.com/artist/0D6riymIJTsZrltrYifBHv
NamDuc,14922,36,https://open.spotify.com/artist/5gxbYotSTURotqnFJN8TWQ
Phuc海福,8847,26,https://open.spotify.com/artist/427T0w6Sda4vqX3WNqJwiV
Châu Ngọc Hà,1839,28,https://open.spotify.com/artist/4oFMIlXAVelFtZxOEnc9EX
Phạm Đức Thành,2377,16,https://open.spotify.com/artist/4mh6FZsF9gO7mRUOfTTMIU
Lil Wuyn,165054,47,https://open.spotify.com/artist/3Wj34lTDJnPp70u4YCl4jz
An Vũ,40707,42,https://open.spotify.com/artist/0IBUlucigx80io4qV5fQ34
KANIEZ,359,19,https://open.spotify.com/artist/4BC8yvPnafygYJgyw4K5Xt
Vương Anh Tú,61800,39,https://open.spotify.com/artist/3OeYidiG0MAcGmiSwTHZf6
DREAMeR,6049,37,https://open.spotify.com/artist/1f3aY4gX0O9B59iQyZXY0I
Võ Hạ Trâm,12171,15,https://open.spotify.com/artist/7wqCcGabyuT6f1ZkRxI4ga
Rayo,2640,34,https://open.spotify.com/artist/3eWWKcc07vz4dghL63VHFY
SUNI,299825,50,https://open.spotify.com/artist/4x1fUORHa2EsxrQ6ZzAoQ0
Night T,1218,22,https://open.spotify.com/artist/4IBkKTx3IJ2TLHpn6H9FKg
Lãng,137209,43,https://open.spotify.com/artist/39HlpQmjGAer2XWNh0Ro83
Ngọc Dolil,108038,29,https://open.spotify.com/artist/6VLN4hTrGOZ5Le1TVTwDTg
Madihu,268553,51,https://open.spotify.com/artist/1OIYKbmhG0RxPXvVPNj3NN
Pittu Quyên,45,1,https://open.spotify.com/artist/7v0H5ceG2DByd6XBYSt9Hm
Chu Thúy Quỳnh,25650,40,https://open.spotify.com/artist/62GMhABXxUBGxvaS62fxs6
Đông Hùng,1441,14,https://open.spotify.com/artist/3rE7dnzIO7uTWTfDUbQU5o
Anıl Emre Daldal,373974,58,https://open.spotify.com/artist/5MHG3bmjGh0aqT8hS3nPzS
DTAP,76,39,https://open.spotify.com/artist/4TVlo7hVwm2Gx37EqbC0Ds
Nguyễn Thắng,6201,35,https://open.spotify.com/artist/2M4Ra3Rg7ByPnq9QJaYmqL
Harmonie,289,40,https://open.spotify.com/artist/5UaJojKyJSqngDfoUw0P01
Pham Dinh Thai Ngan,69537,43,https://open.spotify.com/artist/6Ca5ccx9CM1kd0LBz1T83U
Ái Phương,29782,43,https://open.spotify.com/artist/5k5vCzAmH0dcRda22U9Hut
Việt Quang,879,6,https://open.spotify.com/artist/5Mwh4XtFlPWdFpNI5CXCix
Trung Tâm Băng Đĩa Lậu Hải Ngoại,40001,33,https://open.spotify.com/artist/53hbIxngriO3apa2SXrS29
Hằng BingBoong,1095,32,https://open.spotify.com/artist/5ZkrehkR7dFjN0S1JPFqir
Hoài Linh,1204,6,https://open.spotify.com/artist/1NjP7vajmbOlCRL4VdZ7Fq
Canh Minh,836,10,https://open.spotify.com/artist/2az8UcLcGgSxF5kkj2mloq
Tốp Ca,199,14,https://open.spotify.com/artist/36niq0E3yeCM8bL0o9hVuV
Ti-K,479,12,https://open.spotify.com/artist/721Jxv7PIbCVpW3eDeE4SM
ShenlongZ,1897,30,https://open.spotify.com/artist/2W2R7ECObRqmV9BqrpVXpJ
CP,308,18,https://open.spotify.com/artist/2UnohYimu4WubdWNKenYc6
Ý Tiên,290,39,https://open.spotify.com/artist/5i4Esojuo3la7x4CpMn6vW
Trương Thảo Nhi,3111,29,https://open.spotify.com/artist/0MSThXXAv51swAKUOuZg8A
Tree Palm,6243,24,https://open.spotify.com/artist/5GGCTNsiLMzWjPs7z3mlJh
Myhai,244,23,https://open.spotify.com/artist/6SECEHj3VXuc2JP9FmSwiZ
Ngọc Mai,12385,29,https://open.spotify.com/artist/7yRDcF8kWO70GsJC71wmJv
Nâu,3582,42,https://open.spotify.com/artist/5zifyPCJIZxUBhVq7AydsT
Ngah,116,19,https://open.spotify.com/artist/3OSCSAgN88X1p257hrQ1Ek
VSOUL,158216,47,https://open.spotify.com/artist/22MX8BG5870DGzpNricY7q
Ngọt,858782,57,https://open.spotify.com/artist/0V2DfUrZvBuUReS1LFo5ZI
Thanh Ngân,1631,15,https://open.spotify.com/artist/6p2rk0bZVJQl0EtC3FO7QZ
Truong Quynh Anh,4319,3,https://open.spotify.com/artist/7mehX5dm0q6g9bqsqYjO6W
Vũ Linh,1851,8,https://open.spotify.com/artist/1CcwTRnTOk1hJnggIic2hl
Hải Đăng,58,9,https://open.spotify.com/artist/6bvWOGm5G5cfov78X83UKW
Kim Hoa,0,0,https://open.spotify.com/artist/2LKSB3HjmmaEda1bNmRPft
Pay,8099,36,https://open.spotify.com/artist/0LzKYyu8mwHXfMih4lnMXY
Quach An An,91,0,https://open.spotify.com/artist/3VsRjqLdC1heOJv4olGVE4
Tốp nữ,178,10,https://open.spotify.com/artist/6fo9F0OOPVK1EkhS0t0VGp
Bảo Chung,109,3,https://open.spotify.com/artist/0U93JwHoZjyc6lrNi1PabJ
Xuân Mai,2861,25,https://open.spotify.com/artist/4s3KXlyh2nqqY8Wt8Q9Jks
Đồng Lan,1302,25,https://open.spotify.com/artist/10Vh55OOiguHa5Yo7w0UL9
Nie,5283,36,https://open.spotify.com/artist/11fKQT0P9kw4T6XLsQ2a06
Ngô Quỳnh Anh,137,11,https://open.spotify.com/artist/7gi97l18WPb93N3ZloTguQ
Ngô Hoàng Đạt,47,2,https://open.spotify.com/artist/3W2YavfQ1KfBBcxRQVpKcH
RefundBand,243,21,https://open.spotify.com/artist/4n5ffhJQnreA8J21hPoHfX
Lâm Hùng,16133,22,https://open.spotify.com/artist/55yAFZYGqQ6Oy5i85txF2u
WUY,3947,30,https://open.spotify.com/artist/3IGxoxQrju6h4nvh9ZHz4T
Bui Vinh Phuc,995,6,https://open.spotify.com/artist/5RrrjDx6QStLqG3bDA2lX5
Tăng Duy Tân,333852,54,https://open.spotify.com/artist/1n9JKdEdLxrbgJiqz1WZFJ
Sofia,12571,41,https://open.spotify.com/artist/0obXkAXG0Ivhjj6TK6QZfd
Diệu Hiền,215,7,https://open.spotify.com/artist/0RWuiKnUVfvHWgyL1wZK2t
Tám Vân,1,0,https://open.spotify.com/artist/0IJzElZuWfNxw25k4l1y9T
V#,5845,34,https://open.spotify.com/artist/3XevJv2rTKu5WYtD0LW6om
Hail,292,17,https://open.spotify.com/artist/1gT3YnWWNgIElLxCWm8mgG
Tân Trần,1567,25,https://open.spotify.com/artist/0F9QjQY6Sq6cxN4n8fmvBn
NSUT Xuân Hinh,1113,33,https://open.spotify.com/artist/2c7nahphISevT1BEE00zyo
RZ Ma$,285,33,https://open.spotify.com/artist/2TUOlHV4KJEuy92UFEGhZb
SMVL,248,1,https://open.spotify.com/artist/4aLpXZYh98tPHtzQiUbqHr
CM1X,7254,46,https://open.spotify.com/artist/40sNxijTOeMVc8osrueLNw
Lê Cát Trọng Lý,85197,31,https://open.spotify.com/artist/7hLz2ZikFy4ZwDZS12Z77n
Young H,7859,46,https://open.spotify.com/artist/25GQsAhf1lcyEADSbUVv5d
Vương Thiên Tuấn,655,32,https://open.spotify.com/artist/6Fn83vXapSI8CyJfozQoQ0
Minh Hiển,0,0,https://open.spotify.com/artist/7jMpt6oVBrpLLocHkHfMHk
Kriss Ngo,4767,40,https://open.spotify.com/artist/3tHHuAuhXiCc1HneD1iytJ
Phongkhin,4819,41,https://open.spotify.com/artist/7qHgn5ADOzPBlcWcXfM6iA
Bâu,449,25,https://open.spotify.com/artist/2KBCzFu6IEUuCiBpblpRRF
Vũ Đức,0,0,https://open.spotify.com/artist/0AsKK2Pm2aueuPvbtiD8VT
Chi Dân,145443,32,https://open.spotify.com/artist/604MsLiPn50AblFYzOg1RD
Khoi Vu,46035,41,https://open.spotify.com/artist/71Cy7nzbfpuGJAS5FGxm93
GDucky,54487,43,https://open.spotify.com/artist/3T3DOlgOEkr243zdzFCrXW
LIL N,115,12,https://open.spotify.com/artist/70HomIwXh6VsKzsouNQmqD
D1Verse,3114,5,https://open.spotify.com/artist/7GUs1M5e1RJQXySBWPc0sj
Kai Đinh,87441,52,https://open.spotify.com/artist/3E6LGptA8lBEXPHAQCE3vr
Trung Quân,577258,49,https://open.spotify.com/artist/5Cf9nBDNc99UFkq9Yqap7Q
フォン・クアン,0,0,https://open.spotify.com/artist/54bXuwZ3WjlhrLNJliaoFk
DucMinh,5608,37,https://open.spotify.com/artist/6uT7bp7jeZwhkYkRVWfL8H
EVY,2963,33,https://open.spotify.com/artist/1br1qwFrzbNkxvisBvJBbe
Ji Yeon,75527,30,https://open.spotify.com/artist/4ojQ8Cy1AVup7CZ0OG68eq
Various Artists,2660473,0,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Nhi Nhi,2378,26,https://open.spotify.com/artist/69WVr1fBDPGsMEMn3kbxZt
Trọng Tấn,15466,29,https://open.spotify.com/artist/1pQZQEXm8NkmHQqM38ggLS
summerdayy,421,11,https://open.spotify.com/artist/6c7kFoIy4IC56Pr5605Jnt
Phuong Linh,43890,30,https://open.spotify.com/artist/5ELPejPzr90MkvmpQEr3RU
Lam Chi Khanh,3809,3,https://open.spotify.com/artist/3gaVowq9gWieUBh54EUH8K
Davis,60,0,https://open.spotify.com/artist/2ux711TfMXmpS6UDLf6xe6
Kim Giác,21,2,https://open.spotify.com/artist/46qU5dT4dgA58IWHvIVdmi
Antoneus Maximus,5492,16,https://open.spotify.com/artist/4AmiihgP8NFOtvU9DwLaK0
Kim Kunni,1810,17,https://open.spotify.com/artist/2OONhLKGZlcgaA9PQ2e64g
Lena,0,9,https://open.spotify.com/artist/0vurIYzUUZfSbozgxPnLat
Tú Trinh,15,0,https://open.spotify.com/artist/012p8z7BwWqihZFAdv3FjE
Minh Cà Ri,1427,27,https://open.spotify.com/artist/29xtwCxmznSC9QPikI0GtZ
Duy Khánh,45473,29,https://open.spotify.com/artist/36Ltp1cc3ExQQJ8h9GCT4O
Puppy,55669,55,https://open.spotify.com/artist/2dC1IBU9NOD9xsQJ5RE7j7
LIME,833,7,https://open.spotify.com/artist/6kduGaK3AJ5GASxqOOv4zL
It's Huy,1998,28,https://open.spotify.com/artist/2cMw2fHUsnuas3ZJoQhjnL
Xoliez,173,30,https://open.spotify.com/artist/4a8vmIxRe372OhWSks9vpb
Trung Tu,9065,36,https://open.spotify.com/artist/6NmGVS8nPcqW6tnevWF3Zg
Uyên Pím,2295,28,https://open.spotify.com/artist/0WTq44We1hgk44exLV0pFc
The Band,1176658,62,https://open.spotify.com/artist/4vpDg7Y7fU982Ds30zawDA
1989s Entertainment,778,17,https://open.spotify.com/artist/2W8eKncv7oF0lp7KUVxndY
Trịnh Thăng Bình,479164,44,https://open.spotify.com/artist/4co1OIKlUOsNNVJFSZzO9N
Osad,295725,41,https://open.spotify.com/artist/6sJBvMCAi9NuNCxI9RDYDW
tlinh,1420392,65,https://open.spotify.com/artist/3diftVOq7aEIebXKkC34oR
